269	3.21213
270	3.66145
271	3.07355
272	3.14071
273	2.7656
274	2.77726
275	3.22774
276	3.00813
277	3.6567
278	3.66629
279	3.65618
280	3.30914
281	3.41121
282	3.5741
283	3.57476
284	3.54981
285	3.2493
286	3.01565
287	3.28285
288	3.85013
289	2.43471
290	3.36858
291	3.94751
292	3.33763
293	3.0615
294	3.92564
295	3.39378
296	3.75534
297	3.57792
298	3.64912
299	3.48847
300	3.81762
301	3.01707
302	3.33801
303	2.57392
304	4.15917
305	4.10087
306	3.98174
307	3.62973
308	3.36265
309	3.55061
310	2.61465
311	3.12303
312	3.74357
313	2.82845
314	3.55756
315	3.29823
316	4.56527
317	3.89784
318	3.56089
319	3.82658
320	3.73666
321	3.85788
322	2.78183
323	4.18613
324	2.69062
325	3.13263
326	3.45077
327	2.79956
328	3.29068
329	2.70033
330	3.54489
331	3.80527
332	3.53436
333	3.09278
334	3.71284
335	3.05183
336	3.5681
337	3.22458
338	3.70195
339	3.51294
340	2.78824
341	3.23151
342	3.74184
343	3.559
344	3.39961
345	3.61469
346	3.72229
347	3.50475
348	3.33485
349	3.17375
350	3.44516
351	3.37258
352	2.51439
353	4.08473
354	3.73168
355	3.34611
356	3.44008
357	2.62783
358	3.47947
359	3.31232
360	4.16903
361	3.88757
362	3.09696
363	2.96486
364	3.33189
365	3.56309
366	3.48018
367	3.03779
368	3.22762
369	3.25933
370	3.79767
371	2.23694
372	3.32523
373	3.31987
374	3.64479
375	3.01723
376	3.04851
377	3.66912
378	3.35718
379	3.08751
380	3.39907
381	3.18926
382	3.54649
383	2.97997
384	2.84737
385	3.64097
386	3.55093
387	3.54933
388	3.34422
389	3.11651
390	2.10337
391	3.61031
392	3.57419
393	3.59692
394	3.41174
395	3.57456
396	3.57426
397	3.5747
398	3.57431
399	3.54919
400	3.57414
401	3.62292
402	2.3353
403	3.52896
404	3.11126
405	3.3162
406	3.25132
407	2.92937
408	3.32937
409	3.61472
410	2.70563
411	2.78924
412	2.67374
413	2.57693
414	3.52321
415	2.88282
416	2.3506
417	2.6933
418	3.43474
419	3.22104
420	3.22867
421	2.77607
422	3.63625
423	3.11764
424	2.5249
425	3.95286
426	2.53886
427	3.03793
428	3.71873
429	2.72036
430	3.00517
431	3.18516
432	2.78764
433	2.82419
434	2.34447
435	2.75404
436	3.66515
437	3.86379
438	3.62135
439	3.05009
440	3.50206
441	2.54237
442	2.84674
443	4.03737
444	2.8869
445	3.58637
446	3.70282
447	3.35491
448	3.23767
449	3.37329
450	3.40092
451	3.621
452	2.69125
453	3.88961
454	4.12978
455	3.30993
456	2.94247
457	2.92601
458	3.35636
459	2.90472
460	2.95864
461	2.92173
462	3.33312
463	2.88689
464	3.31475
465	3.31093
466	3.20439
467	2.24949
468	3.50142
469	2.92642
470	2.42052
471	3.84947
472	3.89314
473	3.133
474	3.51838
475	3.05197
476	2.92901
477	3.73181
478	3.35908
479	3.61473
480	3.71557
481	3.04004
482	2.72761
483	3.06173
484	2.72221
485	3.48943
486	2.57282
487	3.4555
488	3.41021
489	3.69237
490	3.60073
491	3.35124
492	3.36377
493	3.50401
494	4.01194
495	2.9599
496	2.94522
497	3.53494
498	3.61095
499	2.02979
500	3.6395
501	3.09814
502	2.7133
503	3.5249
504	3.47031
505	3.93715
506	3.5335
507	2.84351
508	3.24644
509	3.0185
510	3.21045
511	3.58582
512	3.77689
513	2.99441
514	3.33458
515	2.58084
516	2.08862
517	2.97884
518	3.42596
519	3.57768
520	3.71555
521	3.66175
522	3.44367
523	3.30379
524	4.50231
525	2.81038
526	3.9471
527	3.56651
528	3.67808
529	3.00117
530	2.91501
531	3.83078
532	3.72146
533	3.29135
534	3.08249
535	3.70428
536	3.80211
537	2.38406
538	4.09951
539	2.78494
540	3.44487
541	2.81997
542	3.49676
543	2.06791
544	2.86923
545	2.74571
546	3.7386
547	3.09789
548	3.54002
549	3.29809
550	3.93734
551	3.16637
552	3.79981
553	4.14878
554	3.60932
555	2.79287
556	3.57216
557	3.49752
558	3.61541
559	3.63053
560	3.39334
561	2.74224
562	3.10246
563	3.46685
564	3.6751
565	3.78146
566	3.0138
567	3.33999
568	3.56681
569	3.56475
570	3.63415
571	3.34885
572	3.11061
573	3.55407
574	3.14868
575	3.68441
576	3.57454
577	3.21948
578	4.04584
579	3.55119
580	3.72863
581	3.59827
582	2.88414
583	3.27612
584	3.60224
585	3.81753
586	3.9509
587	3.94862
588	3.41181
589	3.54202
590	4.25187
591	3.83358
592	3.89016
593	3.70516
594	3.71501
595	3.77406
596	4.06134
597	3.19786
598	3.57443
599	4.01853
600	3.11869
601	3.57426
602	3.44072
603	2.45087
604	3.44089
605	3.92685
606	2.87546
607	3.5388
608	2.56094
609	2.67176
610	3.63759
611	3.34978
612	3.99046
613	3.47906
614	3.7323
615	3.09886
616	3.06688
617	3.57422
618	3.67029
619	3.56755
620	3.59219
621	3.57459
622	2.80645
623	3.66852
624	3.97109
625	3.57485
626	3.37206
627	2.36049
628	3.6082
629	3.59065
630	3.26583
631	3.62346
632	3.57448
633	2.67187
634	3.38371
635	2.79922
636	2.7914
637	3.5739
638	3.57423
639	3.57427
640	3.57439
641	3.44067
642	3.65225
643	3.50874
644	3.89229
645	3.59214
646	3.57403
647	3.34878
648	3.31313
649	3.57419
650	3.57446
651	2.94884
652	3.57067
653	3.55023
654	3.69336
655	3.4282
656	3.40289
657	3.11954
658	3.38369
659	3.4181
660	3.67851
661	3.65444
662	2.43102
663	4.30124
664	3.93592
665	4.29976
666	3.59171
667	3.49655
668	2.74828
669	3.03305
670	3.57394
671	3.5742
672	4.22456
673	3.57143
674	3.52907
675	3.77736
676	3.63624
677	3.57417
678	3.5749
679	3.46313
680	3.41789
681	2.43561
682	3.53449
683	3.25327
684	2.42345
685	3.57421
686	2.74252
687	3.20489
688	3.53751
689	2.70168
690	3.45091
691	3.57425
692	3.36532
693	3.59781
694	3.72368
695	3.19035
696	2.58608
697	3.78599
698	3.57414
699	3.22596
700	3.52926
701	3.16823
702	2.59359
703	2.77517
704	3.56944
705	3.57461
706	3.99445
707	3.59426
708	3.04699
709	3.57431
710	3.52885
711	2.99132
712	4.355
713	3.57439
714	3.7371
715	3.57412
716	3.17077
717	2.80154
718	3.46436
719	3.57471
720	3.7587
721	3.58394
722	3.44083
723	3.12859
724	3.38464
725	3.77975
726	3.59371
727	3.20038
728	3.27951
729	2.20214
730	3.57405
731	3.57416
732	4.02666
733	2.7235
734	2.7598
735	3.3811
736	4.45617
737	3.91464
738	2.31257
739	3.16874
740	3.46557
741	4.10714
742	3.58404
743	3.57421
744	3.40285
745	3.43913
746	3.65062
747	3.57767
748	3.57227
749	3.60697
750	4.03367
751	3.53558
752	2.91874
753	2.45612
754	3.54177
755	3.28041
756	2.80863
757	3.57521
758	3.28374
759	3.5746
760	3.43241
761	3.57462
762	3.74079
763	3.57422
764	3.57405
765	3.59114
766	3.45077
767	3.43737
768	3.57412
769	3.70783
770	2.9593
771	3.61746
772	3.48541
773	2.71085
774	3.27618
775	2.78448
776	3.40063
777	3.21332
778	3.72245
779	3.07397
780	3.61352
781	3.57479
782	3.53592
783	3.59934
784	3.20064
785	3.57439
786	3.57431
787	3.59798
788	3.57442
789	2.8474
790	3.37425
791	3.91689
792	3.19728
793	3.55637
794	3.68243
795	3.03351
796	3.72341
797	3.20764
798	3.43797
799	3.27501
800	2.71247
801	1.75619
802	3.58379
803	3.57428
804	2.87374
805	3.54895
806	3.23916
807	3.57483
808	2.69424
809	3.57412
810	3.50396
811	3.4036
812	3.57406
813	3.42957
814	3.73614
815	3.57369
816	3.438
817	3.54102
818	2.82406
819	2.47302
820	3.07167
821	3.63562
822	3.56686
823	2.59477
824	3.40929
825	3.17535
826	2.7924
827	3.52268
828	3.88662
829	2.41436
830	2.76624
831	3.50433
832	2.68372
833	3.43386
834	3.57263
835	3.57429
836	3.66301
837	3.12052
838	3.59119
839	2.65319
840	3.76374
841	3.53386
842	3.33106
843	3.57304
844	3.40061
845	3.57458
846	3.57461
847	3.57386
848	4.31374
849	3.57461
850	3.53655
851	3.51922
852	3.59831
853	3.54208
854	3.58611
855	3.49182
856	3.73497
857	2.9048
858	3.53895
859	3.17844
860	2.43697
861	3.57423
862	3.54311
863	3.57441
864	3.50448
865	3.41674
866	3.28141
867	3.35281
868	3.60007
869	2.96905
870	2.31109
871	2.82677
872	2.90586
873	3.54131
874	2.97692
875	3.03114
876	3.46662
877	2.55694
878	3.45629
879	3.57417
880	2.47388
881	3.87702
882	3.64387
883	3.57422
884	3.44143
885	3.48778
886	3.72831
887	4.18969
888	4.14109
889	3.79953
890	3.6219
891	3.86714
892	4.14753
893	4.34785
894	4.31401
895	4.1003
896	4.02235
897	4.2303
898	4.03154
899	4.16884
900	4.21577
901	4.27805
902	4.27836
903	4.15963
904	3.93925
905	4.22711
906	3.5815
907	3.75471
908	4.18119
909	3.98039
910	3.86565
911	4.32093
912	4.05776
913	3.80452
914	3.4451
915	4.14909
916	4.03895
917	4.15553
918	3.71371
919	4.21493
920	3.96586
921	3.92905
922	4.08474
923	3.6926
924	3.62512
925	4.06526
926	3.77325
927	3.54949
928	3.38014
929	3.96689
930	3.7996
931	4.14131
932	3.91697
933	3.66291
934	4.11393
935	3.83177
936	4.07186
937	3.81255
938	3.97713
939	4.20231
940	4.16616
941	3.59587
942	4.30679
943	4.25163
944	4.15869
945	3.49519
946	3.25371
947	3.433
948	3.64888
949	3.40671
950	3.66352
951	3.48313
952	3.60865
953	3.54333
954	4.06366
955	3.5755
956	3.45582
957	3.47094
958	4.14127
959	3.55716
960	3.91936
961	3.4939
962	3.92933
963	3.6132
964	3.37448
965	3.62553
966	3.47575
967	3.82523
968	3.57447
969	3.5018
970	3.39158
971	3.84337
972	3.57446
973	3.04136
974	3.59985
975	3.61546
976	3.19593
977	3.38791
978	3.57392
979	2.89084
980	3.65634
981	3.09314
982	3.52576
983	4.03678
984	2.96528
985	3.45719
986	2.96223
987	3.36811
988	3.34483
989	3.57378
990	3.69817
991	3.01728
992	2.87033
993	2.61003
994	3.27056
995	3.10798
996	3.42067
997	3.18039
998	3.33486
999	2.88087
1000	3.73301
1001	3.59075
1002	3.44656
1003	3.38295
1004	3.28642
1005	3.57164
1006	3.29857
1007	3.66351
1008	3.33199
1009	2.83838
1010	3.81407
1011	4.01876
1012	3.3345
1013	3.68352
1014	3.60995
1015	3.32574
1016	3.91905
1017	3.66302
1018	3.13825
1019	3.46228
1020	3.59789
1021	3.46299
1022	3.5888
1023	3.98501
1024	4.0858
1025	2.84811
1026	3.50151
1027	3.60879
1028	3.59562
1029	3.95317
1030	3.47201
1031	2.9415
1032	3.37909
1033	3.57449
1034	3.95266
1035	3.59518
1036	3.39928
1037	3.83165
1038	3.53901
1039	3.57473
1040	3.11179
1041	3.26082
1042	3.18744
1043	3.60093
1044	3.50628
1045	3.42255
1046	3.45453
1047	3.88525
1048	3.67742
1049	3.46024
1050	3.32456
1051	3.02649
1052	3.57447
1053	4.0943
1054	3.70291
1055	3.6497
1056	3.91543
1057	3.50849
1058	3.51111
1059	3.77999
1060	3.57452
1061	3.87451
1062	3.86275
1063	3.78366
1064	3.8389
1065	3.82724
1066	3.61259
1067	3.7057
1068	3.5598
1069	3.94969
1070	3.75527
1071	4.05908
1072	3.54311
1073	3.45084
1074	3.71911
1075	4.00015
1076	2.95501
1077	3.63172
1078	3.44079
1079	3.47647
1080	3.58268
1081	3.89285
1082	3.99993
1083	3.54084
1084	3.98482
1085	2.95787
1086	3.76176
1087	3.237
1088	3.85758
1089	4.10911
1090	2.3972
1091	3.57447
1092	3.39728
1093	3.5743
1094	3.57473
1095	3.57434
1096	4.16221
1097	3.44816
1098	3.1518
1099	3.15831
1100	3.57418
1101	3.52291
1102	3.83503
1103	3.57431
1104	3.45012
1105	3.51548
1106	3.33908
1107	3.57443
1108	3.61302
1109	3.711
1110	3.77565
1111	2.51404
1112	3.62173
1113	2.99619
1114	3.42255
1115	3.31794
1116	4.27019
1117	4.17149
1118	3.40875
1119	3.52341
1120	3.27138
1121	4.14982
1122	3.57453
1123	3.62067
1124	3.59957
1125	3.57454
1126	3.57438
1127	3.46952
1128	3.57428
1129	3.57998
1130	3.54758
1131	3.57462
1132	4.23638
1133	4.4414
1134	3.54818
1135	3.89
1136	3.48998
1137	3.53798
1138	3.53387
1139	3.66909
1140	3.5742
1141	3.57422
1142	3.57441
1143	3.57408
1144	3.5742
1145	3.33228
1146	3.83991
1147	3.8905
1148	3.33381
1149	3.48916
1150	3.4366
1151	3.57445
1152	2.97195
1153	3.03936
1154	3.71823
1155	2.72668
1156	3.73361
1157	4.24552
1158	3.13144
1159	3.54388
1160	3.88225
1161	4.03348
1162	3.94356
1163	4.28856
1164	3.55905
1165	3.84353
1166	3.33255
1167	3.5116
1168	3.81732
1169	3.85787
1170	3.4188
1171	3.67178
1172	3.80308
1173	4.14588
1174	3.49206
1175	3.18054
1176	4.04387
1177	4.23238
1178	3.46634
1179	4.18894
1180	4.24152
1181	4.37838
1182	3.73639
1183	3.96124
1184	3.97012
1185	3.54113
1186	4.18199
1187	4.22507
1188	3.35396
1189	3.59152
1190	4.30724
1191	4.00042
1192	3.95758
1193	3.99316
1194	4.01567
1195	4.27712
1196	4.01181
1197	3.99165
1198	3.7105
1199	3.71496
1200	4.14282
1201	4.07449
1202	3.94134
1203	3.86107
1204	4.11812
1205	3.89054
1206	4.26532
1207	4.31151
1208	4.15863
1209	4.09962
1210	3.87712
1211	3.90188
1212	3.71061
1213	4.06421
1214	3.62741
1215	4.19822
1216	4.31979
1217	3.94434
1218	4.21498
1219	4.0903
1220	3.9655
1221	4.05313
1222	3.47778
1223	4.17877
1224	3.91661
1225	3.77503
1226	3.8807
1227	4.06019
1228	4.02906
1229	4.00836
1230	3.93921
1231	4.31182
1232	3.95538
1233	4.0312
1234	4.0964
1235	4.17472
1236	3.39288
1237	3.97272
1238	3.94549
1239	3.9489
1240	4.06231
1241	4.21437
1242	3.66937
1243	4.3513
1244	3.96411
1245	4.00615
1246	3.8261
1247	3.94246
1248	4.14977
1249	3.6217
1250	4.13757
1251	3.97607
1252	3.82818
1253	4.25353
1254	3.91962
1255	3.75993
1256	3.81925
1257	4.11837
1258	3.86789
1259	4.1312
1260	3.81435
1261	4.06741
1262	4.03994
1263	3.8124
1264	4.14924
1265	4.21983
1266	3.66237
1267	3.65186
1268	4.08553
1269	3.7984
1270	4.01382
1271	3.62939
1272	4.11925
1273	3.88751
1274	4.06261
1275	3.99422
1276	3.42668
1277	3.78606
1278	3.7751
1279	3.60207
1280	4.12899
1281	4.04076
1282	3.99523
1283	3.94903
1284	4.09262
1285	4.17016
1286	3.74017
1287	3.73414
1288	4.10358
1289	3.57417
1290	3.57431
1291	3.57739
1292	3.19333
1293	3.41887
1294	2.90614
1295	3.57448
1296	3.46767
1297	3.59425
1298	3.35007
1299	3.5744
1300	3.57464
1301	3.10443
1302	3.69641
1303	2.34986
1304	1.95497
1305	2.50274
1306	2.54867
1307	2.42299
1308	3.06335
1309	2.59666
1310	2.89176
1311	3.15001
1312	3.43021
1313	3.08013
1314	3.83725
1315	3.16338
1316	2.50545
1317	2.59605
1318	3.56261
1319	3.42456
1320	3.7368
1321	3.01458
1322	3.00573
1323	3.63642
1324	3.81477
1325	3.49196
1326	3.19859
1327	3.49621
1328	3.75436
1329	3.34334
1330	3.54896
1331	3.34801
1332	2.99406
1333	3.1422
1334	3.67212
1335	3.20468
1336	3.74343
1337	3.78313
1338	4.09603
1339	2.59227
1340	3.64609
1341	4.13149
1342	3.96755
1343	3.06175
1344	3.58799
1345	3.71067
1346	3.30116
1347	3.14707
1348	3.57437
1349	3.70989
1350	3.57218
1351	3.22957
1352	3.45631
1353	3.00273
1354	3.82111
1355	3.43832
1356	3.70603
1357	3.00029
1358	3.53035
1359	3.06788
1360	3.71719
1361	2.10057
1362	2.95116
1363	2.77159
1364	3.66518
1365	3.33844
1366	3.57457
1367	3.89391
1368	2.71623
1369	2.017
1370	3.21938
1371	2.8285
1372	3.71568
1373	3.74859
1374	3.74541
1375	3.3276
1376	3.7896
1377	3.64899
1378	3.23462
1379	3.20652
1380	3.57436
1381	3.64446
1382	3.33354
1383	2.98117
1384	3.38267
1385	3.53827
1386	3.8427
1387	3.21195
1388	3.05985
1389	3.94998
1390	3.79033
1391	3.44231
1392	3.62609
1393	3.62654
1394	3.26524
1395	2.92322
1396	3.97567
1397	3.70474
1398	3.44244
1399	3.18018
1400	3.86845
1401	3.57434
1402	3.30057
1403	3.30269
1404	2.66157
1405	3.36911
1406	3.36368
1407	3.42176
1408	2.67963
1409	2.84924
1410	3.25476
1411	3.62687
1412	3.45105
1413	3.37299
1414	2.9159
1415	2.6272
1416	2.87048
1417	3.46257
1418	3.21376
1419	3.57426
1420	3.50579
1421	2.44102
1422	4.00298
1423	3.45809
1424	3.5745
1425	4.11041
1426	3.74005
1427	2.44994
1428	3.15106
1429	3.15066
1430	2.61186
1431	3.17618
1432	3.21706
1433	3.44866
1434	2.77842
1435	2.70191
1436	3.57434
1437	3.16199
1438	3.44322
1439	3.53134
1440	3.75264
1441	3.57439
1442	2.74754
1443	3.57883
1444	3.44044
1445	3.34932
1446	3.01564
1447	2.50593
1448	3.25857
1449	3.5215
1450	3.61868
1451	3.34911
1452	3.29445
1453	3.53883
1454	2.83557
1455	3.63465
1456	3.55354
1457	3.46665
1458	3.11747
1459	3.06484
1460	3.03701
1461	2.73172
1462	3.6613
1463	3.08764
1464	1.99679
1465	3.38085
1466	2.49527
1467	3.14971
1468	2.32073
1469	3.72437
1470	3.15997
1471	3.43417
1472	2.50891
1473	3.50609
1474	3.43814
1475	3.60291
1476	3.53008
1477	3.5399
1478	3.61466
1479	3.03765
1480	3.34415
1481	2.74034
1482	3.62196
1483	3.56598
1484	3.46771
1485	3.60102
1486	3.06209
1487	3.45934
1488	2.91231
1489	3.57479
1490	2.5825
1491	2.59527
1492	3.6858
1493	3.57423
1494	3.20221
1495	3.54723
1496	3.3977
1497	3.63172
1498	3.66542
1499	3.53348
1500	4.09596
1501	3.24931
1502	3.36667
1503	3.11901
1504	3.57663
1505	3.40599
1506	3.18747
1507	3.97441
1508	3.81687
1509	3.31817
1510	3.5395
1511	3.11989
1512	2.88533
1513	3.10196
1514	3.34384
1515	3.47551
1516	3.56962
1517	3.50742
1518	2.05943
1519	3.57435
1520	3.57432
1521	3.57463
1522	3.49069
1523	2.55158
1524	3.59607
1525	3.66957
1526	3.29654
1527	3.31621
1528	3.50358
1529	3.57451
1530	3.50632
1531	3.39369
1532	3.82703
1533	3.49632
1534	3.49729
1535	3.36935
1536	3.22462
1537	3.57471
1538	3.57429
1539	3.5404
1540	3.7515
1541	2.83272
1542	3.36819
1543	3.26208
1544	3.84856
1545	3.37706
1546	3.14544
1547	3.35297
1548	3.1291
1549	3.30716
1550	2.67213
1551	2.72868
1552	2.7319
1553	3.00235
1554	3.62569
1555	2.14326
1556	3.4678
1557	3.50713
1558	2.91724
1559	2.03434
1560	2.95465
1561	2.86879
1562	2.85952
1563	2.98616
1564	2.97215
1565	2.77302
1566	2.58123
1567	3.66013
1568	3.03666
1569	4.04745
1570	3.26585
1571	3.42671
1572	3.31057
1573	3.28487
1574	3.59905
1575	3.20108
1576	4.0116
1577	3.50441
1578	3.49561
1579	3.34317
1580	3.39569
1581	2.47975
1582	2.91096
1583	3.95605
1584	2.6951
1585	3.1483
1586	3.57446
1587	3.04189
1588	3.5741
1589	3.65015
1590	2.91315
1591	3.63662
1592	3.50552
1593	3.38356
1594	3.67341
1595	2.71139
1596	3.8324
1597	3.12162
1598	3.84564
1599	2.80281
1600	3.54963
1601	2.89477
1602	3.04002
1603	3.46835
1604	3.7881
1605	3.38159
1606	3.26466
1607	3.54753
1608	3.672
1609	3.44047
1610	2.65254
1611	3.37583
1612	3.64971
1613	3.22747
1614	3.30082
1615	3.54331
1616	3.2184
1617	3.00781
1618	3.87044
1619	3.72912
1620	2.82767
1621	2.9677
1622	2.91707
1623	2.92701
1624	3.34465
1625	3.48875
1626	3.34352
1627	3.60672
1628	3.47202
1629	4.00689
1630	3.40569
1631	3.13691
1632	3.04805
1633	3.83203
1634	2.73833
1635	3.85339
1636	2.43612
1637	3.81312
1638	3.68513
1639	3.69026
1640	3.614
1641	3.23553
1642	3.22789
1643	3.53639
1644	3.26707
1645	3.11282
1646	3.02268
1647	3.78497
1648	3.60621
1649	3.72412
1650	3.64262
1651	3.57443
1652	3.57409
1653	3.54878
1654	3.40279
1655	2.71033
1656	3.09007
1657	4.20306
1658	3.57427
1659	3.57442
1660	2.0037
1661	3.5743
1662	3.48858
1663	3.57446
1664	3.36824
1665	3.09262
1666	3.57431
1667	3.42411
1668	3.57421
1669	3.08715
1670	3.41346
1671	3.90132
1672	3.02066
1673	3.66768
1674	3.53056
1675	3.57432
1676	3.54486
1677	3.80517
1678	2.84616
1679	3.28219
1680	3.28209
1681	3.5521
1682	3.80865
1683	2.11989
1684	3.45994
1685	3.23101
1686	3.76999
1687	3.21158
1688	3.57437
1689	2.00111
1690	3.57415
1691	3.69532
1692	3.57505
1693	3.70713
1694	2.92337
1695	3.19443
1696	3.47697
1697	3.5764
1698	3.52885
1699	2.71109
1700	2.87302
1701	3.2926
1702	3.43366
1703	3.56858
1704	2.86561
1705	3.57417
1706	3.58153
1707	3.8828
1708	2.05515
1709	2.88386
1710	3.57411
1711	3.57403
1712	3.26705
1713	3.57473
1714	3.28885
1715	3.49015
1716	2.8223
1717	2.58055
1718	3.42674
1719	3.5744
1720	3.57431
1721	3.57899
1722	2.78969
1723	3.55058
1724	3.57418
1725	3.24835
1726	3.19045
1727	3.9779
1728	3.45904
1729	3.65998
1730	3.97711
1731	3.57448
1732	3.15639
1733	3.29958
1734	3.1338
1735	3.53729
1736	3.65537
1737	3.33628
1738	3.98062
1739	2.85864
1740	3.525
1741	3.10936
1742	3.08484
1743	3.55646
1744	3.04316
1745	3.54787
1746	3.68994
1747	3.49507
1748	3.54388
1749	3.53279
1750	3.50259
1751	3.57413
1752	2.9545
1753	3.37969
1754	3.57391
1755	3.4837
1756	3.29459
1757	2.94701
1758	3.48667
1759	2.91177
1760	2.19631
1761	3.99652
1762	3.26363
1763	3.65252
1764	2.74216
1765	3.59783
1766	3.06532
1767	3.87761
1768	3.36925
1769	3.3606
1770	2.79459
1771	2.46277
1772	3.45531
1773	3.11005
1774	3.62041
1775	3.55394
1776	3.76651
1777	3.77994
1778	3.46406
1779	3.5744
1780	3.16246
1781	3.32662
1782	3.17413
1783	3.64547
1784	3.5747
1785	2.92994
1786	3.17992
1787	2.4602
1788	3.11247
1789	3.20944
1790	3.38238
1791	3.47146
1792	3.54533
1793	3.52454
1794	2.19283
1795	2.35081
1796	3.25265
1797	3.61517
1798	3.14825
1799	2.86717
1800	3.42618
1801	2.68881
1802	3.54175
1803	3.59397
1804	3.41813
1805	3.73877
1806	3.40607
1807	3.41371
1808	3.24889
1809	3.46048
1810	3.20574
1811	3.83612
1812	3.3984
1813	2.88131
1814	2.58531
1815	3.35847
1816	3.11717
1817	3.53224
1818	3.39685
1819	2.65782
1820	3.07417
1821	3.91837
1822	3.33072
1823	3.15475
1824	3.51285
1825	3.64578
1826	2.98521
1827	3.35194
1828	3.24433
1829	3.57737
1830	3.6563
1831	3.40382
1832	3.99846
1833	3.5729
1834	3.38221
1835	3.55369
1836	3.57501
1837	3.34809
1838	3.5165
1839	3.85802
1840	3.57452
1841	3.54791
1842	3.68024
1843	2.96695
1844	3.62843
1845	3.90334
1846	3.74564
1847	3.59749
1848	3.2973
1849	3.3286
1850	3.2983
1851	3.1738
1852	2.8996
1853	3.58108
1854	3.54044
1855	3.79886
1856	2.58127
1857	3.7115
1858	3.37071
1859	4.10585
1860	3.48493
1861	3.79008
1862	3.5149
1863	3.97498
1864	3.42198
1865	3.44474
1866	3.90595
1867	4.05306
1868	3.92135
1869	3.74064
1870	3.93772
1871	4.02303
1872	3.95471
1873	3.863
1874	4.06392
1875	3.33237
1876	4.01824
